Featured,Track,Name1,JobTitle1,Company1,Name2,JobTitle2,Company2,Title,Abstract,LinkedIn1,Twitter1,LinkedIn2,Twitter2,Slides,Picture,YouTube,Keywords,Duration
No,main,Denis Ermakov,Lead Software Engineer,Tehpotok,,,,Continuous Agentic Deployment: An Open-Source Framework for AI-Powered CI/CD Pipelines,"LLM agents can generate code, but deploying them reliably in real development workflows requires more than prompting a model. Teams need structured pipelines, observability, retry mechanisms, and clear points where humans stay in control.  In this talk, Denis introduces Continuous Agentic Deployment (CAD)  an open-source framework for integrating AI agents directly into CI/CD pipelines. The framework combines GitHub Actions, prompt libraries, evaluation steps, and cost dashboards to orchestrate specialized agents responsible for issue analysis, code generation, testing, and deployment.  Well walk through a real architecture for running agent-powered pipelines, including patterns for retries, validation steps, human review gates, and metrics for tracking cost and throughput. The session also covers lessons learned from early experiments, including where automation fails and how to design safe fallbacks.  Attendees will leave with a practical blueprint for deploying AI agents in production pipelines while maintaining reliability, observability, and engineering discipline.",https://www.linkedin.com/in/errmakov/,,,,,Denis Ermakov_llms.png,,"deployment,cicd,automation",
No,main,Kandasamy Selvaraj,PRINCIPAL ARCHITECT,ADP,,,,Shift-Left Performance Engineering for LAG and LLM Platforms with CI/CD Performance Signatures,"As organizations adopt large language model (LLM) and retrieval-augmented generation workloads in production, performance engineering can no longer remain a late-stage validation activity. LLM-enabled systems introduce unique challenges, including latency variability, multi-service dependency chains, infrastructure elasticity, and the difficulty of establishing objective release readiness criteria. In these environments, defects discovered late in the lifecycle are costly, slow to diagnose, and disruptive to delivery velocity.  This session presents a practical shift-left performance engineering framework for modern AI and cloud-native platforms, integrating Apache JMeter for workload simulation, Jenkins for CI/CD orchestration, and Dynatrace and Grafana for full-stack observability. At the center of the approach is Performance Signature Analysis, a statistical baseline comparison method that automates pass/fail quality gates and removes subjective interpretation from regression detection. Applied consistently across code changes, this method enables teams to validate system behavior within minutes and detect degradations before they reach production.  The talk focuses on real implementation patterns: self-service Jenkins pipeline templates for developers, automated quality gates for every commit, live Grafana dashboards for test visibility, and Dynatrace Davis AI for root-cause identification across application, API, database, and infrastructure layers. These practices are especially relevant for LLM and AI platforms, where performance regressions may emerge from orchestration logic, downstream services, vector retrieval layers, or infrastructure contention rather than model inference alone.  A case study from an enterprise microservices environment demonstrates measurable outcomes, including reduced production performance incidents, faster response times, increased automated test frequency, and significantly improved mean time to detect. Attendees will leave with practical guidance for embedding repeatable, data-driven performance validation into CI/CD pipelines and building performance-first engineering practices for AI-era systems.",https://www.linkedin.com/in/kandasamy-selvaraj-3ab97835/,,,,,Kandasamy Selvaraj_llms.png,,"performance,lag,signatures",
No,main,Karishma Velisetty,Independent Researcher,,,,,From Acceleration to Assurance: Governing AI Code Assistants in SOX and ICFR Audit Analytics,"AI code assistants powered by large language models are rapidly reshaping how audit analytics tools are built, enabling teams to generate SQL queries, Python scripts, and testing routines in seconds. While these capabilities promise significant productivity gains, they also introduce critical risks that challenge the integrity of SOX and ICFR compliance processes.  This session examines the dual reality of AI-assisted audit development through evidence-based insights. On one hand, AI can efficiently scaffold common audit proceduressuch as data extraction, Benfords Law analysis, and duplicate payment detectionreducing development time and lowering technical barriers. On the other hand, these gains diminish when tasks require deep accounting logic or complex reasoning, such as ASC 606 revenue recognition or multi-entity reconciliation workflows.  More importantly, security and compliance risks are often underestimated. Studies show that a substantial portion of AI-generated code contains vulnerabilitiesincluding SQL injection risks, hard-coded credentials, and insecure data handlingdirectly threatening the reliability of audit evidence. Compounding the issue, developers frequently exhibit increased confidence in AI-generated outputs despite reduced security quality.  To address this gap, the session introduces a practical governance framework tailored for compliance-driven environments. This includes integrating automated security scanning (Bandit, SonarQube, CodeQL) into CI/CD pipelines, establishing controlled prompt engineering standards for secure and compliant code generation, and applying test-driven development practices to validate AI-generated outputs before they are accepted as audit evidence.  Attendees will gain a clear, actionable approach to leveraging LLM-powered development while preserving the rigor, traceability, and assurance standards required for SOX and ICFR testing.",https://www.linkedin.com/in/karishmavelisetty/,,,,,Karishma Velisetty_llms.png,,"governance,audit,assistants",
No,main,Kosseila Hadadalene,Founder | AI infrastructure Lead,Cloudthrill,,,,From Diffusion to Production: How vLLM-Omni Unifies Multimodal Inference,"Most LLM engineers know autoregressive models inside out, but diffusion transformers play by completely different rules. They don't generate token by token. They denoise. They're compute-bound, not memory-bound. But how do you keep serving LLMs while still generating videos and images in the same inference engine? Is there a way for diffusion to sit inside the same serving pipelines as your LLMs?  vLLM-Omni is the inference engine built for exactly this reality. In this talk, we'll start with just enough diffusion fundamentals  from noise to pixel  the denoising loop, why timesteps matter, and how DiT differs fundamentally from AR models. Then we'll dive into vLLM-Omni's architecture and how it integrates both worlds together: natively disaggregated AR and DiT stages, the OmniRouter dispatch logic, available acceleration for diffusion, and OpenAI-compatible endpoints serving text, images, video, and audio from a single engine.  You'll leave with a clear mental model of where multimodal inference is heading  and what it actually takes to serve it in production.",https://www.linkedin.com/in/kousshd/,,,,,Kosseila Hadadalene_llms.png,,"multimodal,inference,vllm",
No,main,Lakshmi Priya Gopalsamy,Senior Engineering Manager,,,,,Building Reliable LLM Systems: Managing Decision Latency and Cognitive Load in the AI Era,"Large Language Models are accelerating every phase of software delivery from code generation to documentation, testing, and analysis. Yet as execution speeds increase, a new constraint emerges: human decision capacity. In LLM-enabled enterprises, reliability and governance are increasingly limited not by model capability, but by decision latency and cognitive overload.  This talk reframes these human constraints as first-class system properties in AI platform design.  Decision latency appears in model approvals, prompt reviews, data governance checks, safety validations, and incident response loops. When experimentation is fast but ownership and accountability are unclear, AI initiatives accumulate hidden risk and stalled progress.  Cognitive load intensifies as engineers manage model selection, evaluation metrics, hallucination mitigation, prompt engineering, security boundaries, and compliance requirements. As AI increases change frequency, unmanaged complexity leads to burnout and fragile systems.  Using a distributed-systems lens, this session introduces patterns such as explicit decision boundaries, clear AI platform ownership models, policy-as-code guardrails, and opinionated golden paths for LLM adoption.  Attendees will gain practical strategies to convert AI acceleration into sustainable reliability, responsible governance, and high-performing AI engineering teams.",https://www.linkedin.com/in/lakshmipriyagopalsamy/,,,,,Lakshmi Priya Gopalsamy_llms.png,,"latency,reasoning,reliability",
No,main,Leo Visser,Consultant,OGD ICT-diensten,,,,Clean and Controlled AI with API Management,"Everyone uses AI to improve their organization, but if you are not careful, youll drain your budget, increase energy usage, or create risks you never intended. Do you keep a leash on your AI?  In this session I will demonstrate how to bring solid governance and sustainability into your AI landscape using Azure API Management and Azure AI Foundry. You will learn about practical controls such as content filtering, token-aware throttling, and caching. I will show you when and how to implement these controls to create safer and more sustainable AI systems.  If you want your organization to waste less energy on AI systems while making them safer to use, this talk is for you!",https://www.linkedin.com/in/leo-visser-4894a8227,,,,,Leo Visser_llms.png,,"governance,apis,control",
No,main,Liliya Imasheva,LLM Engineer,Perelyn GmbH,Michael Banf,Chief AI Architect,Perelyn GmbH,An Advanced Validation Pipeline for Summary Evaluation in High-Stakes Environments,"In this lightning talk, we delve into the technical intricacies of our comprehensive validation pipeline designed for evaluating the quality of generated summaries in high-stakes environments. We will explore the setup of the pipeline, which integrates traditional metrics such as BERTScore, ROUGE, and BLEU, alongside an innovative ""LLM as Judge"" method in order to assess summaries across five critical custom dimensions: completeness, conciseness, harmlessness, correctness, and readability. We will discuss the meticulous validation process, including the use of synthetic summaries evaluated by experts and the incorporation of negative control summaries to test robustness. Attendees will gain insights into the technical details of our approach, including the criteria for each evaluation dimension and the scoring system. Furthermore, we will share techniques that led to significant performance improvements, such as reiterating on initial human evaluations and the strategic use of LLMs. We will demonstrate how we measure an agreement between human feedback and the pipeline's assessments, underscoring its reliability and potential for application in high-stakes environments.",https://www.linkedin.com/in/liliya-imasheva/,,https://www.linkedin.com/in/michaelbanf/,,,Liliya Imasheva & Michael Banf_llms.png,,"validation,summaries,evaluation",
No,main,Lior Schejter,Lead R&D Architect,,,,,"Beyond the Context Window: Building a ""Mental Model"" for Your AI Agents","Weve all seen what happens when you give an LLM a single repo: its usually quite successful. But what happens when you give it a distributed system with 200 microservices? It gets lost in the ""muddy middle"". The bottleneck in AI-driven development isn't code generation; its architectural context.  This talk introduces the Application Architecture Hub - a living, AI-maintained knowledge base designed specifically for agent consumption.   We will explore how to move away from static, stale documentation and toward a system of automated ""facets"" (APIs, Domain Models, Events, and more) that allow AI agents to troubleshoot, design, and assess impact across your entire ecosystem. We'll explore how this can benefit workflows beyond coding, across the organization.  Attendees will leave with a blueprint for building an ingestion pipeline that keeps their AI agents (and their humans) in sync with the ""truth"" of the codebase.",https://www.linkedin.com/in/liors/,,,,,Lior Schejter_llms.png,,"context,agents,reasoning",
No,main,Marco Antonio Silva,Senior Global Black Belt,Microsoft,,,,Spec Driven Modernization: Modernize your Repository using Spec2Cloud and the GHCP Modernization CLI,"Every enterprise has it: a sprawling legacy codebase that nobody wants to touch. Hundreds of thousands of lines of code written in frameworks nobody remembers, with business logic buried in layers of technical debt. Traditional modernization is slow, expensive, and risky. What if LLMs could do the heavy lifting  and do it safely, at scale?  In this session, I'll share lessons from real-world agentic code modernization projects  including a large-scale transformation at a major Portuguese financial institution  where we used Spec2Cloud and the GitHub Copilot (GHCP) Modernization CLI to drive spec-driven modernization at scale.  We'll cover:  Spec-driven development: generating machine-readable specifications from legacy code as the contract for safe transformation Spec2Cloud: how it spec-enables your legacy codebase for LLM-driven cloud migration The GHCP Modernization CLI: orchestrating AI agents across analysis, transformation, and validation workflows end-to-end Multi-agent pipelines with RAG over the codebase for grounded, context-aware migrations Evaluation strategies: LLM-as-judge and automated metrics to verify the LLM got it right What worked, what broke, and what we'd do differently This isn't a vendor demo  it's a practitioner's honest account of taking LLMs into production on a mission-critical modernization programme. You'll leave with a realistic picture of where agentic AI genuinely accelerates modernization work, and where you still need human engineers in the loop.",https://www.linkedin.com/in/marconsilva,,,,,Marco Antonio Silva_llms.png,,"modernization,specs,cloud",
No,main,Mazdul Choudhury,Staff Product Manager,Walmart,,,,LLM Agents as Co Pilots for Scalable Decision Systems in Production Environments,"Large Language Models are rapidly evolving from experimental tools into core components of production systems, yet many organizations still struggle to translate their capabilities into reliable, decision oriented applications. While most implementations focus on chat interfaces or isolated automation, the real opportunity lies in using LLM agents as co pilots within complex decision systems that operate at scale.  This session presents a practical approach to embedding LLM driven agents into real world decision workflows, using forecasting and operational planning as a representative use case. The talk introduces a three layer architecture designed for production environments. The first layer focuses on signal aggregation, where structured and unstructured data sources are continuously processed to create a unified context. The second layer leverages LLM agents to reason over this context, generate adaptive forecasts, recommend actions, and explain outcomes in natural language. The third layer enables human interaction, allowing users to query the system, evaluate scenarios, and guide decisions through conversational interfaces.  The session highlights key challenges encountered in deploying such systems, including managing hallucinations, ensuring consistency across decisions, handling latency constraints, and maintaining cost efficiency at scale. It also explores patterns for grounding LLM outputs using enterprise data, orchestrating multi step reasoning, and integrating agents into existing operational workflows without disrupting system stability.  Rather than replacing human expertise, LLM agents augment decision making by reducing cognitive load and enabling faster scenario evaluation. Attendees will gain actionable insights into designing, deploying, and scaling LLM powered decision systems that move beyond experimentation into measurable business impact, along with practical considerations for building reliable and adaptable AI driven architectures in production environments.",https://www.linkedin.com/in/mazdul/,,,,,Mazdul Choudhury_llms.png,,"copilots,decision,agents",
No,main,Mohanraj Varatharaj,Lead software engineer,,,,,Building Real-Time AI Decision Systems with Large Language Models,"As enterprises adopt large language models across business and engineering workflows, the challenge is no longer just deploying AI models, but integrating them into reliable, real-time decision systems. This session explores how organizations are combining LLMs, analytics, and modern data platforms to support scalable operational intelligence across complex environments.  The talk examines practical implementation challenges including fragmented data sources, governance concerns, infrastructure scalability, and maintaining trust in AI-assisted recommendations. It also discusses how enterprises are moving from static reporting and isolated AI experiments toward continuously evolving systems that combine predictive analytics, streaming data, and LLM-assisted insights.  Drawing from enterprise implementation studies and modernization initiatives, the session will cover architectural approaches for integrating AI models into production workflows while balancing performance, observability, and operational reliability. Additional discussion will focus on how reinforcement learning, retrieval-based systems, and real-time analytics pipelines are being applied to improve responsiveness and decision quality without adding unnecessary system complexity.  This session is intended for AI engineers, software developers, architects, platform teams, and technology leaders interested in practical approaches to building scalable and reliable AI-driven decision systems.",https://www.linkedin.com/in/mohanraj-varatharaj-30967b87/,,,,,Mohanraj Varatharaj_llms.png,,"realtime,decisions,llms",
No,main,Neeraj Kumar Singh Beshane,Staff Software Engineer,Meta,,,,RuntimeGuard-AI: Cryptographic Compliance for High-Risk AI Pipelines,"RuntimeGuard-AI enables provable EU AI Act compliance for high-risk AI systems in production environments. It instruments the full inference pipelinefrom prompt intake to output validationgenerating tamper-evident, hash-chained records per request. Each record captures executed controls, decision paths, and overseer verification using digital signatures and Zero-Knowledge Proofs (ZKPs), allowing regulators to validate compliance without exposing proprietary data. The system supports low-latency operation across NLP, vision, and multi-agent systems, with real-time bias detection and human-in-the-loop escalation. Cryptographic attestations and chain-of-custody tracking ensure verifiable oversight across distributed agents, aligning compliance with modern DevOps observability and auditability practices.",https://www.linkedin.com/in/neerajkumarsinghb/,,,,,Neeraj Kumar Singh Beshane_llms.png,,"cryptography,compliance,pipelines",
No,main,Praveen Kumar Alam,Stony Brook University,Stony Brook University,,,,Eliminating Memory Leaks in Spark Streaming with Executor-Level Resource Design,"Apache Spark Structured Streaming powers many large-scale, real-time data pipelines, including those supporting modern AI and LLM data workflows. However, long-running streaming jobs frequently suffer from memory leaks that undermine stability and reliability. These issues often stem from repeatedly initializing non-serializable resourcessuch as Kafka consumers, network clients, or metrics agentswithin each micro-batch, leading to uncontrolled memory growth and eventual job failure.  This session presents a proven approach to mitigating these challenges using a per-executor singleton resource management pattern. By leveraging techniques such as foreachPartition and mapPartitions, non-serializable resources are instantiated only once per executor JVM and reused across tasks, avoiding redundant allocations and significantly improving memory efficiency.  Drawing from real-world production workloads processing millions of records daily, this pattern demonstrates measurable impact: reduced memory consumption, elimination of garbage collection spikes, and improved stability across extended runtimes. The approach remains resilient during task retries and executor restarts, with no additional serialization overhead.  Attendees will gain a clear understanding of the root causes of memory leaks in streaming systems, practical strategies for managing executor-scoped resources, and best practices for ensuring clean lifecycle management. This talk is especially relevant for engineers building or operating scalable data pipelines that feed AI and LLM systems, where reliability and performance are critical.",https://www.linkedin.com/in/praveenalam/,,,,,Praveen Kumar Alam_llms.png,,"spark,streaming,resources",
No,main,Prem Anand,Software Engineer Lead,,,,,Log-Centric Intelligence: Enabling Real-Time Compliance Observability with LLM-Ready Architectures,"Modern financial ecosystems operate across highly distributed environments where critical compliance data is fragmented among heterogeneous databases, messaging layers, and operational platforms. This fragmentation creates significant challenges for Anti-Money Laundering (AML), sanctions screening, and customer verification workflows that increasingly demand real-time visibility, explainability, and operational intelligence. Traditional reporting approaches depend heavily on cross-system database joins and centralized storage models, introducing latency, scalability limitations, and elevated security exposure. This session presents a practical architecture that transforms distributed logs into a unified operational intelligence layer capable of supporting both real-time compliance monitoring and emerging Large Language Model (LLM) integrations. Instead of treating logs as passive audit artifacts, the proposed design introduces a lightweight wrapper library and a standardized correlation identifier that enable asynchronous event streams from disparate systems to be stitched into a continuous, traceable narrative without requiring physical database consolidation. Attendees will learn how this decoupled architecture powers database-agnostic dashboards, accelerates anomaly detection, and simplifies observability across distributed financial systems. The talk will also explore how structured log intelligence creates an LLM-ready foundation for advanced operational use cases such as natural language compliance investigations, contextual alert summarization, intelligent incident triage, and conversational analytics. Through real-world architectural lessons, this session will discuss implementation tradeoffs, scalability considerations, security implications, and operational outcomes observed while building and evolving the system. Participants will leave with actionable insights into designing resilient, observable, and AI-compatible compliance infrastructures that reduce engineering friction while improving transparency, responsiveness, and decision-making across complex enterprise environments.",https://www.linkedin.com/in/prem-anand-r/,,,,,Prem Anand_llms.png,,"observability,logging,compliance",
